"_id","_ignored","_index","_score",content,"content.keyword","crawled_date",id,"id.keyword","metadata.category","metadata.category.keyword","metadata.country","metadata.country.keyword","metadata.language","metadata.language.keyword","metadata.pub_date","metadata.region","metadata.region.keyword","processed_at","processed_date","source_name","source_name.keyword","source_type","source_type.keyword",timestamp,title,"title.keyword",url,"url.keyword"
"QP_RN5kBTc8G7TXY_6t8","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c026d085f5401d1843cf2d.jpg"" /> Ethiopia’s prime minister has insisted the facility on the Blue Nile poses no harm, seeking to calm the fears of downstream Egypt and Sudan <br/><a href=""https://www.rt.com/africa/624341-ethiopia-inaugurates-africa-largest-hydropower-dam-gerd/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c026d085f5401d1843cf2d.jpg"" /> Ethiopia’s prime minister has insisted the facility on the Blue Nile poses no harm, seeking to calm the fears of downstream Egypt and Sudan <br/><a href=""https://www.rt.com/africa/624341-ethiopia-inaugurates-africa-largest-hydropower-dam-gerd/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.371",388d78c20b1b8855e30997fb19160fdb,388d78c20b1b8855e30997fb19160fdb,general,general,International,International,en,en,"Sep 9, 2025 @ 20:23:20.000",Global,Global,"Sep 11, 2025 @ 15:08:53.371","Sep 11, 2025 @ 15:08:53.371",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Africa’s largest hydropower dam launched (VIDEO)","Africa’s largest hydropower dam launched (VIDEO)","https://www.rt.com/africa/624341-ethiopia-inaugurates-africa-largest-hydropower-dam-gerd/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/africa/624341-ethiopia-inaugurates-africa-largest-hydropower-dam-gerd/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"Qf_RN5kBTc8G7TXY_6uG","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c0250f85f540253c2419b1.jpg"" /> American funds should not be used for “foreign wars” while the country faced $37 trillion in debt, Marjorie Taylor Greene has claimed <br/><a href=""https://www.rt.com/news/624332-us-ukraine-funding-cut/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c0250f85f540253c2419b1.jpg"" /> American funds should not be used for “foreign wars” while the country faced $37 trillion in debt, Marjorie Taylor Greene has claimed <br/><a href=""https://www.rt.com/news/624332-us-ukraine-funding-cut/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.379",baba414020ec043b725b2f19ef7c0d21,baba414020ec043b725b2f19ef7c0d21,general,general,International,International,en,en,"Sep 9, 2025 @ 20:18:04.000",Global,Global,"Sep 11, 2025 @ 15:08:53.379","Sep 11, 2025 @ 15:08:53.379",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","US lawmaker moves to block Ukraine aid","US lawmaker moves to block Ukraine aid","https://www.rt.com/news/624332-us-ukraine-funding-cut/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/news/624332-us-ukraine-funding-cut/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"Qv_RN5kBTc8G7TXY_6uQ","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c0066685f540248b0e0efc.jpg"" /> Valery Gerasimov, who has led the Russian troops in the Ukraine conflict since 2023, received the decoration for “bravery and selflessness” <br/><a href=""https://www.rt.com/russia/624326-putin-award-top-general/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c0066685f540248b0e0efc.jpg"" /> Valery Gerasimov, who has led the Russian troops in the Ukraine conflict since 2023, received the decoration for “bravery and selflessness” <br/><a href=""https://www.rt.com/russia/624326-putin-award-top-general/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.391",97e9d662623db0601537ff951f9469f9,97e9d662623db0601537ff951f9469f9,general,general,International,International,en,en,"Sep 9, 2025 @ 20:08:21.000",Global,Global,"Sep 11, 2025 @ 15:08:53.391","Sep 11, 2025 @ 15:08:53.391",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Putin awards top general with ‘Order of Courage’","Putin awards top general with ‘Order of Courage’","https://www.rt.com/russia/624326-putin-award-top-general/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/russia/624326-putin-award-top-general/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"Q__RN5kBTc8G7TXY_6uc","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c019f485f5402fac170dec.jpg"" /> Kiev is relying on foreign fighters as it struggles to conscript troops for the fight against Russia <br/><a href=""https://www.rt.com/news/624334-mexico-cartel-ukraine-drones/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c019f485f5402fac170dec.jpg"" /> Kiev is relying on foreign fighters as it struggles to conscript troops for the fight against Russia <br/><a href=""https://www.rt.com/news/624334-mexico-cartel-ukraine-drones/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.402",08cc9c3df0b75c2483a297b76bc55b45,08cc9c3df0b75c2483a297b76bc55b45,general,general,International,International,en,en,"Sep 9, 2025 @ 19:19:14.000",Global,Global,"Sep 11, 2025 @ 15:08:53.402","Sep 11, 2025 @ 15:08:53.402",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Mexican cartel was taught drone warfare in Ukraine – media","Mexican cartel was taught drone warfare in Ukraine – media","https://www.rt.com/news/624334-mexico-cartel-ukraine-drones/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/news/624334-mexico-cartel-ukraine-drones/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"RP_RN5kBTc8G7TXY_6ul","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c07afe20302710647f13b7.jpg"" /> The demonstrations in Kathmandu have turned violent as protesters torched historic landmarks and residences <br/><a href=""https://www.rt.com/news/624327-nepal-violence-live-updates/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c07afe20302710647f13b7.jpg"" /> The demonstrations in Kathmandu have turned violent as protesters torched historic landmarks and residences <br/><a href=""https://www.rt.com/news/624327-nepal-violence-live-updates/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.412",14cfeff7d85f14868b275b80231c4141,14cfeff7d85f14868b275b80231c4141,general,general,International,International,en,en,"Sep 9, 2025 @ 18:23:43.000",Global,Global,"Sep 11, 2025 @ 15:08:53.411","Sep 11, 2025 @ 15:08:53.412",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Nepal Army deploys troops amid deadly protests: As it happened","Nepal Army deploys troops amid deadly protests: As it happened","https://www.rt.com/news/624327-nepal-violence-live-updates/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/news/624327-nepal-violence-live-updates/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"Rf_RN5kBTc8G7TXY_6uv","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bff3ea2030274ba523b441.jpg"" /> Falling birth rates and a shrinking population have prompted new initiatives to discourage terminating pregnancies <br/><a href=""https://www.rt.com/russia/624317-russian-college-abortion-prevention/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bff3ea2030274ba523b441.jpg"" /> Falling birth rates and a shrinking population have prompted new initiatives to discourage terminating pregnancies <br/><a href=""https://www.rt.com/russia/624317-russian-college-abortion-prevention/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.421",d772140b30b2828c78a4889e5d572439,d772140b30b2828c78a4889e5d572439,general,general,International,International,en,en,"Sep 9, 2025 @ 18:18:41.000",Global,Global,"Sep 11, 2025 @ 15:08:53.421","Sep 11, 2025 @ 15:08:53.421",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Russian college launches ‘abortion prevention’ classes","Russian college launches ‘abortion prevention’ classes","https://www.rt.com/russia/624317-russian-college-abortion-prevention/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/russia/624317-russian-college-abortion-prevention/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"Rv_RN5kBTc8G7TXY_6u3","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c0001c85f5402352145e48.jpg"" /> Seven Algerian teenagers have sailed across the Mediterranean on a stolen boat from Algeria to Ibiza <br/><a href=""https://www.rt.com/africa/624324-algerians-sailed-across-mediterranean-ibiza/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68c0001c85f5402352145e48.jpg"" /> Seven Algerian teenagers have sailed across the Mediterranean on a stolen boat from Algeria to Ibiza <br/><a href=""https://www.rt.com/africa/624324-algerians-sailed-across-mediterranean-ibiza/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.429",4ed590f0c3d9853c342a104683e33933,4ed590f0c3d9853c342a104683e33933,general,general,International,International,en,en,"Sep 9, 2025 @ 17:50:45.000",Global,Global,"Sep 11, 2025 @ 15:08:53.429","Sep 11, 2025 @ 15:08:53.429",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Teenagers detained in Spain after long sea crossing – media (PHOTOS, VIDEO)","Teenagers detained in Spain after long sea crossing – media (PHOTOS, VIDEO)","https://www.rt.com/africa/624324-algerians-sailed-across-mediterranean-ibiza/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/africa/624324-algerians-sailed-across-mediterranean-ibiza/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"R__RN5kBTc8G7TXY_6vA","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bd6f1820302769e5692101.jpg"" /> The worst act of eco-terrorism in recent history has become a surreal exercise in convenient blame-shifting <br/><a href=""https://www.rt.com/news/624234-germany-nord-stream-terrorism/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bd6f1820302769e5692101.jpg"" /> The worst act of eco-terrorism in recent history has become a surreal exercise in convenient blame-shifting <br/><a href=""https://www.rt.com/news/624234-germany-nord-stream-terrorism/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.439",c62641a98c59801afcb7111655f45dd2,c62641a98c59801afcb7111655f45dd2,general,general,International,International,en,en,"Sep 9, 2025 @ 17:40:59.000",Global,Global,"Sep 11, 2025 @ 15:08:53.438","Sep 11, 2025 @ 15:08:53.439",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Why is Germany covering for the terrorists that attacked it?","Why is Germany covering for the terrorists that attacked it?","https://www.rt.com/news/624234-germany-nord-stream-terrorism/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/news/624234-germany-nord-stream-terrorism/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"SP_RN5kBTc8G7TXY_6vK","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bff77b2030273f5e644c67.jpg"" /> China is reportedly preparing to reopen its domestic bond market to major Russian energy companies, including Rosatom and Gazprom <br/><a href=""https://www.rt.com/business/624322-russian-firms-panda-bonds/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bff77b2030273f5e644c67.jpg"" /> China is reportedly preparing to reopen its domestic bond market to major Russian energy companies, including Rosatom and Gazprom <br/><a href=""https://www.rt.com/business/624322-russian-firms-panda-bonds/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.449",b710243d862a0b3a7a11e56be5cc6971,b710243d862a0b3a7a11e56be5cc6971,general,general,International,International,en,en,"Sep 9, 2025 @ 16:48:51.000",Global,Global,"Sep 11, 2025 @ 15:08:53.448","Sep 11, 2025 @ 15:08:53.449",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","China to open up ‘panda bonds’ to Russian energy giants – media","China to open up ‘panda bonds’ to Russian energy giants – media","https://www.rt.com/business/624322-russian-firms-panda-bonds/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/business/624322-russian-firms-panda-bonds/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"Sf_RN5kBTc8G7TXY_6vS","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bfe0b3203027461917b62c.jpg"" /> Boris Johnson is suspected of misusing public funds for personal gain and bending ethical rules <br/><a href=""https://www.rt.com/news/624318-boris-johnson-enrichment-guardian/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bfe0b3203027461917b62c.jpg"" /> Boris Johnson is suspected of misusing public funds for personal gain and bending ethical rules <br/><a href=""https://www.rt.com/news/624318-boris-johnson-enrichment-guardian/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.457",0ed1e5233d9d85909db6ed46a4d006c3,0ed1e5233d9d85909db6ed46a4d006c3,general,general,International,International,en,en,"Sep 9, 2025 @ 16:37:32.000",Global,Global,"Sep 11, 2025 @ 15:08:53.457","Sep 11, 2025 @ 15:08:53.457",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Ex-UK PM accused of profiting from government contacts","Ex-UK PM accused of profiting from government contacts","https://www.rt.com/news/624318-boris-johnson-enrichment-guardian/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/news/624318-boris-johnson-enrichment-guardian/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"Sv_RN5kBTc8G7TXY_6vb","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bfef3e85f5407e1853eb1c.jpg"" /> Sudan has redeployed fighters outside Khartoum amid new security measures and rebuilding plans for the war-ravaged capital <br/><a href=""https://www.rt.com/africa/624319-sudan-withdraw-khartoum-forces/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bfef3e85f5407e1853eb1c.jpg"" /> Sudan has redeployed fighters outside Khartoum amid new security measures and rebuilding plans for the war-ravaged capital <br/><a href=""https://www.rt.com/africa/624319-sudan-withdraw-khartoum-forces/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.465",1fde7da20e60418b96a23bd2eef13972,1fde7da20e60418b96a23bd2eef13972,general,general,International,International,en,en,"Sep 9, 2025 @ 16:21:16.000",Global,Global,"Sep 11, 2025 @ 15:08:53.465","Sep 11, 2025 @ 15:08:53.465",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","African nation removes forces from capital after years of war","African nation removes forces from capital after years of war","https://www.rt.com/africa/624319-sudan-withdraw-khartoum-forces/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/africa/624319-sudan-withdraw-khartoum-forces/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
"S__RN5kBTc8G7TXY_6vj","content.keyword",news,1,"<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bffd302030274e6b7f8d59.jpg"" /> K.P. Sharma Oli has quit over the recent fatal standoff with young demonstrators <br/><a href=""https://www.rt.com/news/624323-nepalese-pm-resigns-over-deadly-protests/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","<img alt=""Preview"" align=""left"" style=""margin-right: 10px;"" src=""https://mf.b37mrtl.ru/files/2025.09/thumbnail/68bffd302030274e6b7f8d59.jpg"" /> K.P. Sharma Oli has quit over the recent fatal standoff with young demonstrators <br/><a href=""https://www.rt.com/news/624323-nepalese-pm-resigns-over-deadly-protests/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"">Read Full Article at RT.com</a>","Sep 11, 2025 @ 15:08:53.474",80dc198731dffe9d8e7449fb4257596a,80dc198731dffe9d8e7449fb4257596a,general,general,International,International,en,en,"Sep 9, 2025 @ 16:20:53.000",Global,Global,"Sep 11, 2025 @ 15:08:53.473","Sep 11, 2025 @ 15:08:53.474",RT,RT,news,news,"Sep 11, 2025 @ 15:08:18.628","Nepalese PM resigns over deadly violence","Nepalese PM resigns over deadly violence","https://www.rt.com/news/624323-nepalese-pm-resigns-over-deadly-protests/?utm_source=rss&utm_medium=rss&utm_campaign=RSS","https://www.rt.com/news/624323-nepalese-pm-resigns-over-deadly-protests/?utm_source=rss&utm_medium=rss&utm_campaign=RSS"
